image,text,true_label,predicted_label
flickr8k-images\2705947033_5999147842.jpg,"['Four boys hold toy guns while under a pavillion .', 'Three boys on a platform in the forest .', 'Three boys play with toy guns .', 'Three children are shooting guns in the woods .', 'Three children play in an outside wood structure .']",1,0
flickr8k-images\241347635_e691395c2f.jpg,"['A man in sunglasses , blue shirt and beige pants walks across an athletic field .', 'A man is walking along a field .', 'A man walks down a field with a crowd in the stands behind him .', 'The head coach is walking out on the field .', 'The man with the white pants and blue Nike shirt has a whistle around his neck .']",1,0
flickr8k-images\3107368071_724613fc4f.jpg,"['A crowd of children and some are wearing green costumes .', 'A crowd of children point towards an object to the right of the frame .', 'A group of children pointing at something unseen .', 'A group of multi-cultural kids are excited by what they are watching .', 'an audience of children are smiling and pointing']",1,0
flickr8k-images\3368207495_1e2dbd6d3f.jpg,"['A dog is leaping for a tennis ball .', 'A dog leaps in the air parallel to a tennis ball .', 'A dog leaps in the air while chasing a tennis ball .', 'Two dogs chasing a ball .', 'Two dogs in a field are running to catch a tennis ball .']",1,0
flickr8k-images\3725814794_30db172f67.jpg,"['A man performing martial arts kicks his opponent .', 'During a martial arts match , a man attempts to kick the other in the face .', 'Two men compete in a karate tournament .', 'Two people dressed in karate outfits are fighting .', 'Two people in white with black belts are having a karate match .']",1,0
flickr8k-images\746787916_ceb103069f.jpg,"['A little white dog runs out of a yellow tube while a man runs along clapping .', 'A small dog runs through an obstacle course .', 'A small white dog runs .', 'Little dog running through an obstacle course .', 'Small show dog just ran through an orange flexible tube .']",1,0
flickr8k-images\3583704941_611353857e.jpg,"['A horse jockey is riding on a course .', 'A woman on a horse .', 'A woman on a racing horse .', 'girl with helmet riding a brown horse', 'The rider of the brown horse is wearing a blue shirt .']",1,0
flickr8k-images\2780105274_52360c4cca.jpg,"['A woman in brown shorts and green striped shirt stands with a small bag on her back .', 'a woman in green stands with her hands on her hips .', 'A woman is wearing a green striped shirt and a brown skirt .', 'Tattoed women in striped top wearing a backpack .', 'The woman in the green striped shirt and backpack has a tattoo on her back .']",1,0
flickr8k-images\3582465732_78f77f34ae.jpg,"['A girl sitting on a trampoline tosses an empty water bottle in the air .', 'A girl sitting on a trampoline tossing a water bottle in the air', 'A lady is sitting on a small trampoline and is tossing a water bottle .', 'A woman sitting on a mini trampoline tossing a water bottle in the air .', 'A young lady is wearing bright pink sunglasses and sitting on a small trampoline .']",1,0
flickr8k-images\466956675_a2fb6bf901.jpg,"['a man climbing a sheer rock wall', 'A person climbing a large mountainside .', 'A person climbs up a rock face .', 'A rock climber', 'A climber ascending a mountain']",1,0
flickr8k-images\3501781809_88429e3b83.jpg,"['A man on a bicycle jumping over a horizontal pole with a crowd in the background .', 'A man on a bike in the air .', 'A man on bike is jumping an obstacle with a crowd in the background .', 'A man wearing a helmet is on a bicycle in the air while people in the background watch him .', 'Boy jumping over rail on bicycle while crowd watches']",1,0
flickr8k-images\571507143_be346225b7.jpg,"['A group of kids plays in the spray of water from a fountain .', 'Children are being splashed with water .', 'Children are playing outside in a fountain .', 'Five children are being sprayed by a water fountain', 'four children are playing in a water fountain .']",1,0
flickr8k-images\3528251308_481a28283a.jpg,"['A man riding a skateboard jumps up on a wood ledge .', 'A skateboarder doing moves on a bench .', 'A skateboarder is doing a trick on a wooden step beside a white building .', 'a skateboarder does manuals on a bench .', 'A skateboarder sliding along the edge of a wooden bench .']",1,0
flickr8k-images\3487419819_e3f89444ce.jpg,"['A dolphin above water', 'A dolphin is jumping out of the water .', 'A dolphin leaping out of the blue ocean .', 'A dolphin pokes above the water .', 'A dolphin pokes its head out of the water .']",1,0
flickr8k-images\3276475986_66cd9cc7e4.jpg,"['Asian women standing near a pole .', 'Several Asian women are standing on the street .', 'The four Asian girls are standing on a street corner , all with book bags on their shoulders .', 'These girls are standing near a street corner with cars in the background .', 'Women stand on the street .']",1,0
flickr8k-images\3027399066_ca85495775.jpg,"['A group of greyhound dogs racing with muzzles covering their noses .', 'A group of greyhounds racing with jerseys and muzzles .', 'A group of racing dogs wearing striped uniforms with numbers run down a track .', 'Four greyhound dogs are racing against each other in a competition .', 'Racing dogs , wearing jerseys with numbers , run by .']",1,0
flickr8k-images\2596100297_372bd0f739.jpg,"['Two boys playing in the surf on the beach .', 'two boys play in the ocean .', 'Two boys stand in the surf .', 'Two kids play in shallow waves against a brilliant blue sky .', 'Two young boys are in the water .']",1,0
flickr8k-images\470887795_8443ce53d0.jpg,"['a boy drinks from a glass bottle .', 'a girl in a purple sweater is watching a boy drink from a bottle .', 'A girl in a purple sweater watching a boy drink from a green bottle .', 'A little girl in pink watches a young boy drink out of a bottle on a crowded street .', 'Boy drinking from a green bottle with girl in purple sweater watching .']",1,0
flickr8k-images\2869253972_aa72df6bf3.jpg,"['A man holding the hand of another man who has a tattoo on his arm .', 'A man that is standing up is holding the hand of another man that is sitting down .', 'A man wearing a hat inspects the tattooed arm of another man .', ""An elderly man is holding and looking at another man 's hand ."", ""An older gentleman in a brown cap looking at a younger gentleman 's arm .""]",1,0
flickr8k-images\3025546819_ce031d2fc3.jpg,"['A dog running through a field with a ball in its mouth', 'A dog runs on brown grass .', 'A wet dog runs through the yellow grass holding a tennis ball .', 'The black and white dog has a ball in its mouth .', 'The black and white dog is in the brown grass with a ball in his mouth .']",1,0
flickr8k-images\2219959872_988e6d498e.jpg,"['A man and two kids standing in front of an ancient building .', 'A man in a red muscle shirt poses for a picture beside a stone building whilst other people pass by .', 'A man in a red shirt is standing with two fitls in front of an old structure .', 'A man poses outside a tourist location .', 'A man wearing a sleeveless shirt and sunglasses standing next to two children .']",1,0
flickr8k-images\526661994_21838fc72c.jpg,"['A dog is running away in the grass', 'A dog running on grass .', 'A dog running through the grass .', 'a dog runs across the grass .', 'A dog runs through the grass .']",1,0
flickr8k-images\2930514856_784f17064a.jpg,"['A man surfing a small wave and another man on a surfboard paddling toward it .', 'A surfer jumps a wave as one paddles to the wave .', 'A surfer vertical in a wave with another approaching him', 'Two men are surfing in the ocean on a huge wave .', 'Two surfers catch a wave .']",1,0
flickr8k-images\2477623312_58e8e8c8af.jpg,"['A child in winter gear is posing while a crowd of people sit and stand behind her .', 'A young girl dancing .', 'a young girl stands on one leg .', 'Closeup of little girl dancing', 'The little blond haired girl in a grey sweatshirt dances at a park with people seated behind her .']",1,0
flickr8k-images\2108799322_e25aa6e185.jpg,"['A black dog in running in a field .', 'A black dog is running through a marsh-like area .', 'A black dog runs through a muddy bank .', 'A dog running through mucky ground .', 'A mostly black short haired dog is running in a swampy area with its tongue out .']",1,0
flickr8k-images\3628017876_4ac27e687b.jpg,"['A little boy playing with two rubber chickens .', 'A toddler holds a rubber chicken suspended in air', 'a young redheaded boy walking in the grass .', 'Small child holding onto hanging rubber chickens .', 'The boy is holding on to a rubber chicken with eight balls on its feet']",1,0
flickr8k-images\2789688929_9424fceed1.jpg,"['Two elderly females sitting on a white bench amongst trees .', 'Two elderly women sitting on a white bench .', 'Two older women sit on a park bench at the park .', 'Two older women sit on a white bench in a park .', 'Two senior women sit outside on a bench on a sunny day .']",1,0
flickr8k-images\3522076584_7c603d2ac5.jpg,"['a biker performs a trick in the air .', 'A child rides a bike high in the air .', 'A person flying through the air on a bicycle .', 'A person is jumping while riding a bike .', 'A person on a bike flies through the air with the sun flaring through the bike frame .']",1,0
flickr8k-images\1453366750_6e8cf601bf.jpg,"['Two children are shown upside down .', 'Two girls lay upside down on their bed .', 'Two kids laying on a bed upside down', 'Two teen girls hang playfully from the side of the bed', 'Two women are laying upside down on a white bed .']",1,0
flickr8k-images\2267682214_e1434d853b.jpg,"['A brown , shaggy dog has a plastic snowman toy in his mouth .', 'A furry brown dog carries his toy in mouth outside .', 'A shaggy dog plays with a toy .', 'A shaggy dog with a toy in its mouth .', 'A small dog with long hair holds a snowman toy in its mouth .']",1,0
